1.069949436187744141e+01
7.947378635406494141e+00
7.232918739318847656e+00
7.272284507751464844e+00
6.937270164489746094e+00
6.921322822570800781e+00
6.894285678863525391e+00
6.854275703430175781e+00
6.593397140502929688e+00
6.741631507873535156e+00
6.634736537933349609e+00
6.390607833862304688e+00
6.055479049682617188e+00
6.021369457244873047e+00
5.944152832031250000e+00
5.641133308410644531e+00
5.533018112182617188e+00
6.032344818115234375e+00
5.506022453308105469e+00
5.467823982238769531e+00
5.372113704681396484e+00
4.998383998870849609e+00
5.541860580444335938e+00
5.071578502655029297e+00
6.072406768798828125e+00
4.566794872283935547e+00
5.490237236022949219e+00
4.683979511260986328e+00
4.286934852600097656e+00
4.282797813415527344e+00
4.072192668914794922e+00
3.923130035400390625e+00
4.085558414459228516e+00
3.780105352401733398e+00
3.857690572738647461e+00
3.582541704177856445e+00
3.401417016983032227e+00
3.669728279113769531e+00
3.406455039978027344e+00
4.233653068542480469e+00
3.085043191909790039e+00
2.984764337539672852e+00
3.020148754119873047e+00
2.879283189773559570e+00
2.873533487319946289e+00
3.289545774459838867e+00
2.484874486923217773e+00
2.837239742279052734e+00
2.495785951614379883e+00
3.310592412948608398e+00
2.936210632324218750e+00
2.772287607192993164e+00
2.482528448104858398e+00
2.367759704589843750e+00
3.424427032470703125e+00
2.266352653503417969e+00
2.076971054077148438e+00
2.232371330261230469e+00
2.428959369659423828e+00
2.012599468231201172e+00
2.009154081344604492e+00
1.828538060188293457e+00
2.018584489822387695e+00
2.243194103240966797e+00
1.993777394294738770e+00
1.853852868080139160e+00
1.687843441963195801e+00
1.744492530822753906e+00
1.605244159698486328e+00
1.490728139877319336e+00
1.694334149360656738e+00
1.517454028129577637e+00
1.466845035552978516e+00
1.681685447692871094e+00
1.434181571006774902e+00
1.386994481086730957e+00
1.516189694404602051e+00
1.454342722892761230e+00
1.263823509216308594e+00
2.887525796890258789e+00
1.370853781700134277e+00
3.326661109924316406e+00
1.121473431587219238e+00
1.129690170288085938e+00
1.289181351661682129e+00
1.074410080909729004e+00
1.963967084884643555e+00
2.517249345779418945e+00
9.922934174537658691e-01
9.003012180328369141e-01
1.238764882087707520e+00
7.918902039527893066e-01
1.126494884490966797e+00
9.406924843788146973e-01
8.690761327743530273e-01
6.498143076896667480e-01
7.270302772521972656e-01
1.220985174179077148e+00
6.588829755783081055e-01
9.347164034843444824e-01
7.335565686225891113e-01
1.972482323646545410e+00
8.906881213188171387e-01
1.978879928588867188e+00
5.904375910758972168e-01
3.075718641281127930e+00
7.822847366333007812e-01
5.357055664062500000e-01
7.369250655174255371e-01
4.388954341411590576e-01
5.006917715072631836e-01
3.958504199981689453e-01
3.490563035011291504e-01
3.404558002948760986e-01
4.306739330291748047e+00
4.636458754539489746e-01
1.784641981124877930e+00
2.953017950057983398e-01
4.873244166374206543e-01
9.520985484123229980e-01
3.213469982147216797e-01
2.650150954723358154e-01
1.796918958425521851e-01
2.155133336782455444e-01
5.447510480880737305e-01
2.657329440116882324e-01
1.828356087207794189e-01
1.725693941116333008e-01
1.042667999863624573e-01
1.202945858240127563e-01
1.056314408779144287e-01
9.023872762918472290e-02
8.626527339220046997e-02
6.270969659090042114e-02
5.789174139499664307e-02
4.095492884516716003e-02
4.437979683279991150e-02
3.607934713363647461e-02
3.772417828440666199e-02
3.354980424046516418e-02
3.591636940836906433e-02
2.480428665876388550e-02
2.708503045141696930e-02
2.403082326054573059e-02
2.342974953353404999e-02
2.188904024660587311e-02
1.609154976904392242e-02
1.648910529911518097e-02
1.296480745077133179e-02
1.379492972046136856e-02
1.254738308489322662e-02
